Repeater ID,Callsign,City,State,Country,Frequency,Color Code,Offset,Assigned,TimeSlot,Trustee,MapInfo,Map,IPSC
302312,VE3UHF,Edgar,Ontario,Canada,44288750,1,5000,Peer,TS1 TS2,VE3SQT,Time Slot 1  Group Call 1  World WidebrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 302  Canada brTime Slot 1  Group Call 310  TAC310 brTime Slot 1  Group Call 9999  Audio TestbrTime Slot 2  Group Call 3023  OntariobrTime Slot 2  Group Call 3022  QuebecbrTime Slot 2  Group Call 3024  Manitoba brTime Slot 2  Group Call 3026  Alberta brTime Slot 2  Group Call 3029  New Brunswick brTime Slot 2  Group Call 3027  British ColumbiabrTime Slot 2  Group Call 2  LocalbrbrYou Must Have ARS Disabled in Your RadiobrbrContact Richard Reburn VE3SQTbrEmail ve3uhfrogerscom,1,DMRMARC Canada
302313,VE3WWD,Whitechurch,Ontario,Canada,44307500,1,5000,Peer,TS1 TS2,VA3EMT,Time Slot 1  Group Call 1  World WidebrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 302  Canada brTime Slot 1  Group Call 310  TAC310 brTime Slot 1  Group Call 9999  Audio TestbrTime Slot 2  Group Call 3023  OntariobrTime Slot 2  Group Call 3022  QuebecbrTime Slot 2  Group Call 3024  Manitoba brTime Slot 2  Group Call 3026  Alberta brTime Slot 2  Group Call 3029  New Brunswick brTime Slot 2  Group Call 3027  British ColumbiabrTime Slot 2  Group Call 2  LocalbrbrYou Must Have ARS Disabled in Your RadiobrbrContact Mark Borrmann VA3EMTbrEmail xplorer440gmailcom,1,DMRMARC Canada
302314,VE3OBC,Goderich,Ontario,Canada,44207500,1,5000,Peer,TS1 TS2,VA3EMT,Time Slot 1  Group Call 1  World WidebrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 302  Canada brTime Slot 1  Group Call 310  TAC310 brTime Slot 1  Group Call 9999  Audio TestbrTime Slot 2  Group Call 3023  OntariobrTime Slot 2  Group Call 3022  QuebecbrTime Slot 2  Group Call 3024  Manitoba brTime Slot 2  Group Call 3026  Alberta brTime Slot 2  Group Call 3029  New Brunswick brTime Slot 2  Group Call 3027  British ColumbiabrTime Slot 2  Group Call 2  LocalbrbrYou Must Have ARS Disabled in Your RadiobrbrContact Mark Borrmann VA3EMTbrEmail xplorer440gmailcom,1,DMRMARC Canada
302315,VE3UHM,Hamilton,Ontario,Canada,44403750,1,5000,Peer,TS1 TS2,VA3RQ,Time Slot 1  Group Call 1  World WidebrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 302  Canada brTime Slot 1  Group Call 310  TAC310 brTime Slot 1  Group Call 9999  Audio TestbrTime Slot 1  Group Call 8  Golden Horseshoe AreabrTime Slot 1  Group Call 9998  ParrotbrTime Slot 1  Group Call 113  UAE 1brTime Slot 1  Group Call 123  UAE 2brTime Slot 1  Group Call 9  Local 2brTime Slot 2  Group Call 3023  OntariobrTime Slot 2  Group Call 3022  QuebecbrTime Slot 2  Group Call 3024  Manitoba brTime Slot 2  Group Call 3026  Alberta brTime Slot 2  Group Call 3029  New Brunswick brTime Slot 2  Group Call 3027  British ColumbiabrTime Slot 2  Group Call 2  Local 1brbrYou Must Have ARS Disabled Within Your RadiobrbrContact Jon Rorke VA3RQbrEmail jrorkecogecoca,1,DMRMARC Canada
302316,VA3XLT,Chatham,Ontario,Canada,44398750,7,5000,Peer,TS1 TS2,VE3MUN,Time Slot 1  Group Call 1  World WidebrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 302  Canada brTime Slot 1  Group Call 310  TAC310 brTime Slot 1  Group Call 9999  Audio TestbrTime Slot 1  Group Call 9  Local 2brTime Slot 2  Group Call 3023  OntariobrTime Slot 2  Group Call 3022  QuebecbrTime Slot 2  Group Call 3024  Manitoba brTime Slot 2  Group Call 3026  Alberta brTime Slot 2  Group Call 3029  New Brunswick brTime Slot 2  Group Call 3027  British ColumbiabrTime Slot 2  Group Call 2  Local 1brbrYou Must Have ARS Disabled in Your RadiobrbrContact Adam Vanderiviere VE3MUNbrEmail neonlights2007hotmailcom,1,DMRMARC Canada
302317,VE3ORC,Orillia,Ontario,Canada,44456250,1,5000,Peer,TS1 TS2,VA3SD,Time Slot 1  Group Call 1  World WidebrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 302  CanadabrTime Slot 1  Group Call 310  TAC310brTime Slot 1  Group Call 9999  Audio TestbrTime Slot 2  Group Call 3023  OntariobrTime Slot 2  Group Call 3022  QuebecbrTime Slot 2  Group Call 3024  ManitobabrTime Slot 2  Group Call 3026  AlbertabrTime Slot 2  Group Call 3029  New BrunswickbrTime Slot 2  Group Call 3027  British ColumbiabrTime Slot 2  Group Call 2  LocalbrbrYou Must Have ARS Disabled in Your RadiobrbrContact Chuck VA3SDbrEmail va3sdve3lsrcabrWebsite httpwwwve3lsrca,1,DMRMARC Canada
302318,VA3BMR,Collingwood,Ontario,Canada,44238750,1,5000,Peer,TS1 TS2,VE3SQT,Time Slot 1  Group Call 1  World WidebrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 302  Canada brTime Slot 1  Group Call 310  TAC310 brTime Slot 1  Group Call 9999  Audio TestbrTime Slot 2  Group Call 3023  OntariobrTime Slot 2  Group Call 3022  QuebecbrTime Slot 2  Group Call 3024  Manitoba brTime Slot 2  Group Call 3026  Alberta brTime Slot 2  Group Call 3029  New Brunswick brTime Slot 2  Group Call 3027  British ColumbiabrTime Slot 2  Group Call 2  LocalbrbrYou Must Have ARS Disabled in Your RadiobrbrContact Richard Reburn VE3SQTbrEmail ve3uhfrogerscom,1,DMRMARC Canada
302319,VE3OBI,Raglan ,Ontario,Canada,44213750,1,5000,Master,TS1 TS2,VE3OBI,Time Slot 1  Group Call 1  World WidebrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 302  CanadabrTime Slot 1  Group Call 310  TAC310brTime Slot 1  Group Call 9999  Audio TestbrTime Slot 1  Group Call 8  Golden Horseshoe AreabrTime Slot 1  Group Call 9  Local 2brTime Slot 1  Group Call 9998  ParrotbrTime Slot 1  Group Call 113  UAE 1brTime Slot 1  Group Call 123  UAE 2brTime Slot 2  Group Call 3023  OntariobrTime Slot 2  Group Call 3022  QuebecbrTime Slot 2  Group Call 3024  ManitobabrTime Slot 2  Group Call 3026  AlbertabrTime Slot 2  Group Call 3029  New BrunswickbrTime Slot 2  Group Call 3027  British ColumbiabrTime Slot 2  Group Call 2  Local 1brbrYou Must Have ARS Disabled in Your RadiobrbrContact Peter Gayle VE3PKbrEmail ve3pkqslnet,1,DMRMARC Canada
302320,VA3EDG,Cornwall,Ontario,Canada,44210000,1,5000,Peer,TS1 TS2,VE3HTR,Time Slot 1  Group Call 1  World WidebrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 302  Canada brTime Slot 1  Group Call 310  TAC310 brTime Slot 1  Group Call 9999  Audio TestbrTime Slot 2  Group Call 3023  OntariobrTime Slot 2  Group Call 3022  QuebecbrTime Slot 2  Group Call 3024  Manitoba brTime Slot 2  Group Call 3026  Alberta brTime Slot 2  Group Call 3029  New Brunswick brTime Slot 2  Group Call 3027  British ColumbiabrTime Slot 2  Group Call 2  LocalbrbrYou Must Have ARS Disabled in Your RadiobrbrContact Doug Pearson VE3HTRbrEmail ve3htrracca,1,DMRMARC Canada
302321,VA3XFT,Toronto,Ontario,Canada,44195000,1,5000,Peer,TS1 TS2,VA3XFT,,0,DMRMARC Canada
302322,VE3WIN,Windsor Downtown,Ontario,Canada,44206250,7,5000,Peer,TS1 TS2,VE3UCY,Time Slot 1  Group Call 1  World WidebrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 302  CanadabrTime Slot 1  Group Call 310  TAC310brTime Slot 1  Group Call 9999  Audio TestbrTime Slot 1  Group Call 9  Local 2brTime Slot 2  Group Call 3023  OntariobrTime Slot 2  Group Call 3022  QuebecbrTime Slot 2  Group Call 3024  ManitobabrTime Slot 2  Group Call 3026  AlbertabrTime Slot 2  Group Call 3029  New BrunswickbrTime Slot 2  Group Call 3027  British ColumbiabrTime Slot 2  Group Call 2  Local 1brbrYou Must Have ARS Disabled in Your RadiobrbrContact Mike Ciacelli VE3UCYbrEmail mciacellisympaticoca,1,DMRMARC Canada
302323,VE3LSR,Simcoe County,Ontario,Canada,44356250,1,5000,Peer,TS1 TS2,VA3LM,Time Slot 1  Group Call 1  World WidebrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 302  CanadabrTime Slot 1  Group Call 310  TAC310brTime Slot 1  Group Call 9999  Audio TestbrTime Slot 1  Group Call 9998  ParrotbrTime Slot 1  Group Call 113  UAE 1brTime Slot 1  Group Call 123  UAE 2brTime Slot 2  Group Call 3023  OntariobrTime Slot 2  Group Call 3022  QuebecbrTime Slot 2  Group Call 3024  ManitobabrTime Slot 2  Group Call 3026  AlbertabrTime Slot 2  Group Call 3029  New BrunswickbrTime Slot 2  Group Call 3027  British ColumbiabrTime Slot 2  Group Call 2  LocalbrbrYou Must Have ARS Disabled in Your RadiobrbrContact Chuck Doubrough VA3SDbrEmail va3sdve3lsrcabrWebsite httpwwwve3lsrca,1,DMRMARC Canada
302324,VA3LLL,Essex County,Ontario,Canada,44471250,7,5000,Peer,TS1 TS2,VE3UCY,VA3LLL 4447125 5 MHz Color Code 7,1,DMRMARCCanada
302325,VE3UGB,Midland,Ontario,Canada,44388750,1,5000,Peer,TS1 TS2,VE3SQT,Time Slot 1  Group Call 1  World WidebrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 302  CanadabrTime Slot 1  Group Call 310  TAC310brTime Slot 1  Group Call 9999  Audio TestbrTime Slot 2  Group Call 3023  OntariobrTime Slot 2  Group Call 3022  QuebecbrTime Slot 2  Group Call 3024  ManitobabrTime Slot 2  Group Call 3026  AlbertabrTime Slot 2  Group Call 3029  New BrunswickbrTime Slot 2  Group Call 3027  British ColumbiabrTime Slot 2  Group Call 2  LocalbrbrYou Must Have ARS Disabled in Your RadiobrbrContact VE3SQTbrEmail ve3sqtrogerscom,1,DMRMARCCANADA
302326,VA3ITL,Maple,Ontario,Canada,44221250,1,5000,Peer,TS1 TS2,VA3MET,,0,Brandmeister 
302327,VE3OUR,Oshawa,Ontario,Canada,44287500,1,5000,Peer,TS1 TS2,VE3LIZ,,0,BrandMeister
302328,VE3RRR,WINDSOR,Ontario,Canada,44430000,7,5000,None,None,VA3VA,,0,None
302329,VE3PRV,Hammond,Ontario,Canada,44285000,1,5000,None,TS1 TS2,VA3ISP,,0,1111
302332,VE3WHR,Tillsonburg,Ontario,Canada,44392500,2,5000,Peer,TS1,VE3PPO,,0,Brandmeister
302333,VA3YFU,Wallaceburg,Ontario,Canada,14727000,5,6000,Peer,TS1 TS2,VA3YFU,,1,DMRMARC
302334,VE3NUS,markham,Ontario,Canada,44410000,1,5000,Master,TS1 TS2,VE3OC,,0,SSPBD Network
302335,VE3SVR,Morrisburg,Ontario,Canada,14676000,1,0600,Master,Mixed Mode,VA3KPP,,0,Brandmeister
302336,VE3NYY,Kirkfield,Ontario,Canada,44458750,1,5000,Master,TS1 TS2,VE3NY,,0,Brandmeister
302337,VA3ESD,Morrisburg,Ontario,Canada,44315000,1,5000,Master,TS1 TS2,VA3KPP,,0,Brandmeister
302338,VA3DVN,Toronto,Ontario,Canada,44473750,1,5000,Master,TS1 TS2,VE3ELB,,0,mixed mode
302339,VE3WOM,Whitby,Ontario,Canada,44347500,3,5000,None,TS1 TS2,VA3DWE,,0,BrandMeister
302340,VE3LBN,Raglan,Ontario,Canada,44398750,3,5000,None,TS1 TS2,VE3LEX,,0,Brandmeister
302341,VE3SBX,Ajax,Ontario,Canada,44236250,3,5000,None,TS1 TS2,VE3LEX,,0,Brandmeister
302342,VA3WIK,Toronto,Ontario,Canada,44218750,3,5000,None,Mixed Mode,VE3RNK,,0,Brandmeister
302343,VA3MCK,Kapuskasing,Ontario,Canada,44387500,3,5000,Peer,Mixed Mode,VA3MCX,,0,Brandmeister
302344,VA3RVU,Toronto,Ontario,Canada,44450000,1,5000,Master,TS1 TS2,VA3BU,,0,DMR
302345,VE3DPL,Courtland,Ontario,Canada,14665500,1,0600,Peer,Mixed Mode,VE3PPO,,0,Brandmeister
302346,VE3MHL,Sault Ste Marie,Ontario,Canada,44445000,1,5000,Master,TS1 TS2,VE3MHL,,0,DMRMARC 
302347,VA3SRF,Smooth Rock Falls,Ontario,Canada,44387500,3,5000,Peer,Mixed Mode,VA3MCX,,0,Brandmeister
302348,VA3YVL,Hearst,Ontario,Canada,44287500,3,5000,Peer,Mixed Mode,VA3MCX,,0,Brandmeister
302349,VE3UPS,Parry Sound,Ontario,Canada,44480000,1,5000,Peer,TS1 TS2,VA3SD,,0,Brandmeister
302350,VE3CBC,Toronto,Ontario,Canada,44350000,1,5000,None,TS1,VE3OC,,0,SSBPD
302351,VE3MEI,Brantford,Ontario,Canada,44336250,1,5000,Peer,TS1 TS2,VE3UG,,0,Brandmeister
302352,VE3CYW,Toronto,Ontario,Canada,44200000,1,5000,Master,TS1 TS2,VE3CYW,,0,BM
302353,VA3EMT,Wingham,Ontario,Canada,44207500,7,5000,None,TS1 TS2,VA3EMT,,0,Brandmeister
302354,VE2REH,Hammond,Ontario,Canada,44447500,1,5000,Master,TS1 TS2,VE2ZVL,,0,BM
302355,VE3EBX,Thornhill,Ontario,Canada,44400000,1,0000,Peer,Mixed Mode,VA3KY,,0,Brandmeister
302356,VE3PPO,Tillsonburg,Ontario,Canada,44457500,1,5000,Peer,Mixed Mode,VE3PPO,,0,Brandmeister
302357,VE3PPO,Tillsonburg,Ontario,Canada,14636250,1,0000,None,Mixed Mode,VE3PPO,,0,Brandmeister
302400,VE4DHR,Winnipeg,Manitoba,Canada,44200000,1,5000,Peer,TS1 TS2,VE4RWG,,0,Manitoba 
302401,VE4SLK,Selkirk,Manitoba,Canada,44415000,1,5000,Peer,TS1 TS2,VE4XM,Time Slot 1  Group Call 1  World WidebrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 302  Canada brTime Slot 1  Group Call 310  TAC310 brTime Slot 1  Group Call 9999  Audio TestbrTime Slot 2  Group Call 3023  OntariobrTime Slot 2  Group Call 3022  QuebecbrTime Slot 2  Group Call 3024  Manitoba brTime Slot 2  Group Call 3026  Alberta brTime Slot 2  Group Call 3029  New Brunswick brTime Slot 2  Group Call 3027  British ColumbiabrTime Slot 2  Group Call 2  LocalbrbrYou Must Have ARS Disabled in Your RadiobrbrContact Brad VE4XMbrEmail ve4xmracca,0,Manitoba 
302402,VE4DMR,Winnipeg,Manitoba,Canada,44446250,12,5000,Peer,TS1 TS2,VE4AI,Time Slot 1  Group Call 1  World WidebrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 302  Canada brTime Slot 1  Group Call 310  TAC310 brTime Slot 1  Group Call 9999  Audio TestbrTime Slot 2  Group Call 3023  OntariobrTime Slot 2  Group Call 3022  QuebecbrTime Slot 2  Group Call 3024  Manitoba brTime Slot 2  Group Call 3026  Alberta brTime Slot 2  Group Call 3029  New Brunswick brTime Slot 2  Group Call 3027  British ColumbiabrTime Slot 2  Group Call 2  LocalbrbrYou Must Have ARS Disabled in Your RadiobrbrContact brEmail,0,Manitoba Regional Network
302403,VE4UHF,Steinbach,Manitoba,Canada,44465000,4,5000,Peer,TS1 TS2,VE4RRB,,0,Manitoba Regional  Network
302404,VE4STJ,Ste Jean Baptiste,Manitoba,Canada,44443750,11,5000,Peer,TS1 TS2,VE4AI,,1,Manitoba Regional Network
302501,VE5DMR,Swift Current,Saskatchewan,Canada,44300000,1,5000,None,TS1 TS2,VE5EN,Time Slot 1  Group Call 1  World WidebrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 302  CanadabrTime Slot 1  Group Call 310  TAC310brTime Slot 1  Group Call 9999  Audio TestbrTime Slot 2  Group Call 3023  OntariobrTime Slot 2  Group Call 3022  QuebecbrTime Slot 2  Group Call 3024  ManitobabrTime Slot 2  Group Call 3026  AlbertabrTime Slot 2  Group Call 3029  New BrunswickbrTime Slot 2  Group Call 3027  British ColumbiabrTime Slot 2  Group Call 2  LocalbrbrYou Must Have ARS Disabled in Your RadiobrbrContact VE5ENbrContact email ve5enshawcom,1,DMRMARC Canada
302600,VE6VPR,Edmonton,Alberta,Canada,44080000,1,5000,Peer,TS1 TS2,VE6AEW,Time Slot 1  Group Call 1  World WidebrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 302  Canada brTime Slot 1  Group Call 310  TAC310 brTime Slot 1  Group Call 9999  Audio TestbrTime Slot 2  Group Call 3023  OntariobrTime Slot 2  Group Call 3022  QuebecbrTime Slot 2  Group Call 3024  Manitoba brTime Slot 2  Group Call 3026  Alberta brTime Slot 2  Group Call 3029  New Brunswick brTime Slot 2  Group Call 3027  British ColumbiabrTime Slot 2  Group Call 2  LocalbrbrYou Must Have ARS Disabled in Your RadiobrbrContact VE6AEWbrContact email ,1,DMRMARC Canada
302601,VE6RYC,Calgary,Alberta,Canada,44400000,1,5000,Master,TS1 TS2,VE6CID,Time Slot 1  Group Call 1  World WidebrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 302  Canada brTime Slot 1  Group Call 310  TAC310 brTime Slot 1  Group Call 9999  Audio TestbrTime Slot 2  Group Call 3023  OntariobrTime Slot 2  Group Call 3022  QuebecbrTime Slot 2  Group Call 3024  Manitoba brTime Slot 2  Group Call 3026  Alberta brTime Slot 2  Group Call 3029  New Brunswick brTime Slot 2  Group Call 3027  British ColumbiabrTime Slot 2  Group Call 2  LocalbrbrYou Must Have ARS Disabled in Your RadiobrbrContact Doug Howard VE6CIDbrContact emailve6cidmecom,1,DMRMARC Canada
302602,VE6EMS,Edmonton,Alberta,Canada,44225000,1,5000,None,TS1 TS2,VA6RC,,0,Brandmeister
302700,VE7NWR,New Westminster,British Columbia,Canada,44460000,1,5000,Peer,TS1 TS2,VE7KA,Time Slot 2  Group Call 3161  DMRMARC World WidebrTime Slot 2  DMRMARC Group Call 3163  US  English Speaking CountriesbrTime Slot 2  Group Call 103027  BC2  British Columbia WidebrTime Slot 1  Group Call 3027  BC1  British Columbia WidebrTime Slot 1 Group Call 3777215  Comm 1brTime Slot 1 Group Call 3160  DCI 1brTime Slot 1 Group Call 3153  Washington Statewidebrbr brCoverage Area httpwwwdmrmarcnetimagesve7nwrcoveragejpgbr brContact Name Geoff ArmstrongbrEmail execnwarcorgbrbrWebsite httpwwwnwarcorg,1,BC
302701,VE7RAG,North Vancouver,British Columbia,Canada,44340000,1,5000,Master,TS1 TS2,VE7KA,Time Slot 2  Group Call 3161  DMRMARC World WidebrTime Slot 2  DMRMARC Group Call 3163  US  English Speaking CountriesbrTime Slot 2  Group Call 103027  BC2  British Columbia WidebrTime Slot 1  Group Call 3027  BC1  British Columbia WidebrTime Slot 1 Group Call 3777215  Comm 1brTime Slot 1 Group Call 3160  DCI 1brTime Slot 1 Group Call 3153  Washington Statewidebrbr brbrContact Name Geoff ArmstrongbrEmail general012310bcfmcabccabrbrWebsite httpwwwbcfmcabcca httpwwwnwarcorg,1,BCTRBO
302702,VE7KHZ,Vernon,British Columbia,Canada,14505000,1,0600,Peer,TS1 TS2,VE7KHZ,,0,K0USY
302703,VE7RHS,Vancouver,British Columbia,Canada,44245000,1,5000,Master,TS1 TS2,VE7LTD,,0,BM Canada
302704,VE7RAP,Courtenay,British Columbia,Canada,44257500,1,5000,Master,TS1 TS2,VA7AGE,,0,Canada
302705,VA7XPR,Vancouver,British Columbia,Canada,44350000,1,5000,Master,TS1 TS2,VE7ET,,0,private cbridge
302706,VE7RLO,Kamloops,British Columbia,Canada,44265000,1,5000,Master,TS1 TS2,VE7FSR,,0,dmrmarcnet
302707,VE7VIC,Victoria ,British Columbia,Canada,44395000,1,5000,Master,TS1 TS2,VE7BEU,,0,hpmrbrew
302708,VA7CNN,Kelowna,British Columbia,Canada,14684000,1,0600,Peer,Mixed Mode,VA7UN,,0,Brandmeister
302709,VA7CNN,Kelowna,British Columbia,Canada,44400000,1,5000,Peer,Mixed Mode,VA7UN,,0,Brandmeister
302710,VA7NBC,Kelowna,British Columbia,Canada,14710000,1,0600,Peer,Mixed Mode,VA7UN,,0,Brandmeister
302711,VA7NBC,Kelowna,British Columbia,Canada,44480000,1,5000,Peer,Mixed Mode,VA7UN,,0,Brandmeister
302712,VA7VTV,Vernon,British Columbia,Canada,44777500,1,5000,Peer,Mixed Mode,VA7UN,,0,Brandmeister
302713,VA7PTV,Penticton,British Columbia,Canada,44770000,1,5000,Peer,Mixed Mode,VA7UN,,0,Brandmeister
302714,VE7OJP,Osoyoos,British Columbia,Canada,44272500,1,5000,Peer,Mixed Mode,VA7UN,,0,Brandmeister
302716,VA7JPL,Kelowna,British Columbia,Canada,14670000,1,0600,Master,Mixed Mode,VA7UN,,0,Brandmeister
302717,VE7EQN,Kelowna,British Columbia,Canada,44417500,1,5000,None,Mixed Mode,VE7EQN,,0,Brandmeister
302718,VE7SLV,Whistler,British Columbia,Canada,44385000,1,5000,Peer,TS1 TS2,VA7BC,,0,BCTRBO
302719,VE7RYS,Vancouver,British Columbia,Canada,44217500,1,5000,Master,TS1 TS2,VE7ET,,0,Private cbridge
302720,VE7BDY,Nelson,British Columbia,Canada,14704000,1,0600,None,Mixed Mode,VE7IHL,,0,WiFI
302721,VE7BTU,Nelson,British Columbia,Canada,14706000,1,0600,None,TS1 TS2,VE7IHL,,0,WiFI
302901,VE9FTN,Fredericton,New Brunswick,Canada,14716500,1,0600,Master,TS1 TS2,VE9XAB,Time Slot 1  Group Call 1  World WidebrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 2  Group Call 11  WW FrenchbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 302  Canada brTime Slot 1  Group Call 310  TAC310 brTime Slot 1  Group Call 9999  Audio TestbrTime Slot 2  Group Call 3023  OntariobrTime Slot 2  Group Call 3022  QuebecbrTime Slot 2  Group Call 3024  Manitoba brTime Slot 2  Group Call 3026  Alberta brTime Slot 2  Group Call 3029  New Brunswick brTime Slot 2  Group Call 3027  British ColumbiabrTime Slot 2  Group Call 3123  Maine StatewidebrTime Slot 2  Group Call 3181  New EnglandbrTime Slot 2  Group Call 2  LocalbrbrYou Must Have ARS Disabled in Your RadiobrbrContact Tobie Boutot VE9XABbrEmail mibrogerscom brWebsite httpwwwnbdmrnet,1,CanTrbo
302902,VE9DMR,Moncton,New Brunswick,Canada,14692500,1,0600,Peer,TS1 TS2,VE9XAB,Time Slot 1  Group Call 1  World WidebrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 2  Group Call 11  WW FrenchbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 302  Canada brTime Slot 1  Group Call 310  TAC310 brTime Slot 1  Group Call 9999  Audio TestbrTime Slot 2  Group Call 3023  OntariobrTime Slot 2  Group Call 3022  QuebecbrTime Slot 2  Group Call 3024  Manitoba brTime Slot 2  Group Call 3026  Alberta brTime Slot 2  Group Call 3029  New Brunswick brTime Slot 2  Group Call 3027  British ColumbiabrTime Slot 2  Group Call 3181  New EnglandbrTime Slot 2  Group Call 3123  Maine StatewidebrTime Slot 2  Group Call 2  LocalbrbrYou Must Have ARS Disabled in Your RadiobrbrContact Tobie Boutot VE9XABbrEmail mibrogerscom brWebsite httpwwwnbdmrnet,1,CanTrbo
302903,VE9SJN,Saint John,New Brunswick,Canada,14549000,1,0600,Peer,TS1 TS2,VE9GFI,Time Slot 1  Group Call 1  World WidebrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 302  Canada brTime Slot 1  Group Call 310  TAC310 brTime Slot 1  Group Call 9999  Audio TestbrTime Slot 2  Group Call 3023  OntariobrTime Slot 2  Group Call 3022  QuebecbrTime Slot 2  Group Call 3024  Manitoba brTime Slot 2  Group Call 3026  Alberta brTime Slot 2  Group Call 3029  New Brunswick brTime Slot 2  Group Call 3027  British ColumbiabrTime Slot 2  Group Call 3123  Maine StatewidebrTime Slot 2  Group Call 2  LocalbrbrYou Must Have ARS Disabled in Your RadiobrbrContact Name Greg DEntremont VE9GFIbrEmail ve9gfigmailcombrWebsite httpwwwnbdmrnet,1,CanTrbo
302905,VE9ARZ,Grand Falls,New Brunswick,Canada,14529000,12,0600,Peer,TS1 TS2,VE9MP,Time Slot 1  Group Call 1  World WidebrTime Slot 1  Group Call 13  WW EnglishbrTime Slot 2  Group Call 11  WW FrenchbrTime Slot 1  Group Call 3  North AmericabrTime Slot 1  Group Call 302  Canada brTime Slot 1  Group Call 310  TAC310 brTime Slot 1  Group Call 9999  Audio TestbrTime Slot 2  Group Call 3023  OntariobrTime Slot 2  Group Call 3022  QuebecbrTime Slot 2  Group Call 3024  Manitoba brTime Slot 2  Group Call 3026  Alberta brTime Slot 2  Group Call 3029  New Brunswick brTime Slot 2  Group Call 3027  British ColumbiabrTime Slot 2  Group Call 3123  Maine StatewidebrTime Slot 2  Group Call 3181  New EnglandbrTime Slot 2  Group Call 2  LocalbrbrYou Must Have ARS Disabled in Your RadiobrbrContact VE9MPbrEmail brWebsite httpwwwnbdmrnet,1,CanTrbo
310001,NC4ES,Greenville,North Carolina,United States,44462500,1,5000,peer,TS1 TS2,WU2V,,0,Brandmeister
310002,N3FE,Whitnyville,Pennsylvania,United States,44410000,1,5000,peer,TS1 TS2,N3FE,,0,dmrlink
